Latitude,Longitude,Station,Depth,Temperature,Salinity,Nitrate,Iron,Pressure,Ratio,Density
-69.397,359.96686,PS71/178,4.3,-1.592,33.914001,,,4.3,,27.299043706852444
-69.397,359.96686,PS71/178,10.0,-1.584,33.911999,23.08,0.214634,10.1,107531.89149901693,27.29711756550023
-69.397,359.96686,PS71/178,10.4,-1.476,34.007999,,,10.5,,27.37175844375429
-69.397,359.96686,PS71/178,19.4,-1.446,34.021999,,,19.6,,27.3819637141803
-69.397,359.96686,PS71/178,19.5,-1.452,34.018002,,,19.7,,27.378907559109166
-69.397,359.96686,PS71/178,19.7,-1.462857142857143,34.01099942857143,,,19.900000000000002,,27.37356189279103
-69.397,359.96686,PS71/178,19.8,-1.4776666666666667,34.00266633333334,,,20.0,,27.367259463784876
-69.397,359.96686,PS71/178,19.9,-1.5006,33.9869998,,,20.1,,27.355254915280966
-69.397,359.96686,PS71/178,20.0,-1.4723333333333333,34.00466666666667,,,20.2,,27.368717502865593
-69.397,359.96686,PS71/178,20.1,-1.506,33.983002,,,20.3,,27.352176696472952
-69.397,359.96686,PS71/178,20.3,-1.4735,34.0050015,,,20.5,,27.369026102648604
-69.397,359.96686,PS71/178,23.8,-1.557,33.929001,23.6,0.44878,24.0,52587.013681536606,27.309899935960857
-69.397,359.96686,PS71/178,24.3,-1.617,33.919998,,,24.5,,27.304342701531823
-69.397,359.96686,PS71/178,24.5,-1.463,33.9980015,,,24.8,,27.363032510780158
-69.397,359.96686,PS71/178,24.6,-1.5153333333333334,33.972,,,24.899999999999995,,27.34354579105866
-69.397,359.96686,PS71/178,24.7,-1.467,33.995998,,,25.0,,27.361532180152153
-69.397,359.96686,PS71/178,25.2,-1.456,34.019001,,,25.5,,27.379850523055893
-69.397,359.96686,PS71/178,49.4,-1.366,34.062,,,49.9,,27.412047017656505
-69.397,359.96686,PS71/178,49.5,-1.3556666666666668,34.07200133333333,,,50.0,,27.419819600366964
-69.397,359.96686,PS71/178,49.6,-1.365,34.061500499999994,,,50.1,,27.411611761740005
-69.397,359.96686,PS71/178,49.7,-1.3625,34.052499499999996,,,50.2,,27.404231998436444
-69.397,359.96686,PS71/178,49.9,-1.365,34.062,,,50.4,,27.412019537035803
-69.397,359.96686,PS71/178,50.0,-1.361,34.070999,,,50.5,,27.41918658926579
-69.397,359.96686,PS71/178,50.1,-1.362,34.069,,,50.6,,27.41759933758499
-69.397,359.96686,PS71/178,56.2,-1.333,34.081001,26.3050005,0.253659,56.8,103702.21636133548,27.42642931015439
-69.397,359.96686,PS71/178,72.2,-1.263,34.106998,,,72.9,,27.44528733346965
-69.397,359.96686,PS71/178,74.1,-1.358,34.088001,,,74.9,,27.433096954035364
-69.397,359.96686,PS71/178,75.0,-1.334,34.084999,26.459999,0.273171,75.8,96862.40120657024,27.429877224485836
-69.397,359.96686,PS71/178,98.6,-1.359,34.126999,28.450001,0.185366,99.6,153480.14738409416,27.46503358965606
-69.397,359.96686,PS71/178,99.9,-1.3605,34.09,,,100.9,,27.435095480422888
-69.397,359.96686,PS71/178,100.0,-1.348,34.110001,,,101.0,,27.450902515567122
-69.397,359.96686,PS71/178,100.2,-1.362,34.09,,,101.2,,27.435148133622306
-69.397,359.96686,PS71/178,100.3,-1.361,34.09,,,101.3,,27.43511636519179
-69.397,359.96686,PS71/178,100.5,-1.286,34.136002,,,101.5,,27.469905338565923
-69.397,359.96686,PS71/178,100.7,-1.344,34.098999,,,101.8,,27.44185776476843
-69.397,359.96686,PS71/178,100.8,-1.344,34.098999,,,101.9,,27.441858864841606
-69.397,359.96686,PS71/178,100.9,-1.345,34.098999,,,102.0,,27.44189310173033
-69.397,359.96686,PS71/178,101.0,-1.344,34.098999,,,102.1,,27.441861064987506
-69.397,359.96686,PS71/178,101.6,-1.282,34.111,,,102.7,,27.449514294110486
-69.397,359.96686,PS71/178,136.7,-1.7,34.370998,31.08,0.079024,138.1,393298.23850981984,27.674012109619525
-69.397,359.96686,PS71/178,148.6,-1.708,34.396,,,150.2,,27.69466178271
-69.397,359.96686,PS71/178,150.3,-1.669,34.396,31.4,0.429268,151.9,73147.7771462117,27.69353575980176
-69.397,359.96686,PS71/178,179.7,-1.639,34.408001,31.32,0.273171,181.6,114653.4588224958,27.70263072107832
-69.397,359.96686,PS71/178,199.5,-1.398,34.43,,,201.6,,27.71307027488797
-69.397,359.96686,PS71/178,199.7,-1.552,34.422001,31.540001,0.292683,201.8,107761.64314292253,27.71156665213607
-69.397,359.96686,PS71/178,199.9,-1.542,34.405998,,,202.0,,27.698268653191008
-69.397,359.96686,PS71/178,200.0,-1.5406666666666666,34.405998,,,202.1,,27.698227488719567
-69.397,359.96686,PS71/178,200.4,-1.5495,34.424499499999996,,,202.5,,27.713521726228237
-69.397,359.96686,PS71/178,299.8,-0.233,34.542,32.389999,0.62439,303.1,51874.62803696408,27.755550630820153
-69.397,359.96686,PS71/178,300.5,-0.518,34.515999,,,303.8,,27.748211481543876
-69.397,359.96686,PS71/178,399.8,0.506,34.624001,,,404.3,,27.781297110244168
-69.397,359.96686,PS71/178,400.3,0.506,34.624001,,,404.8,,27.781297917893426
-69.397,359.96686,PS71/178,450.8,0.692,34.651001,32.650002,0.166829,455.9,195709.39105311426,27.791698555687617
-69.397,359.96686,PS71/178,470.6,0.557,34.639999,,,475.9,,27.7912081543152
-69.397,359.96686,PS71/178,498.6,0.522,34.647999,,,504.3,,27.799813679793488
-69.397,359.96686,PS71/178,499.1,0.5175000000000001,34.647999,,,504.8,,27.800085971725593
-69.397,359.96686,PS71/178,499.2,0.519,34.647999,,,504.9,,27.79999566852962
-69.397,359.96686,PS71/178,499.9,0.584,34.651001,,,505.6,,27.79846407481955
-69.397,359.96686,PS71/178,500.0,,,,,505.7,,
-69.0035,0.00071,PS71/175,6.4,-1.131,33.980999,25.5,0.126829,6.5,201058.11762294112,27.33833504910399
-69.0035,0.00071,PS71/175,9.3,-1.127,33.981998,,,9.4,,27.338957098635547
-69.0035,0.00071,PS71/175,23.5,-1.132,33.981998,,,23.7,,27.338958758676654
-69.0035,0.00071,PS71/175,24.9,-1.131,33.980999,25.67,0.136585,25.2,187941.57484350403,27.3381225815001
-69.0035,0.00071,PS71/175,25.0,-1.131,33.98,25.629999,0.136585,25.3,187648.70959475782,27.337313855106913
-69.0035,0.00071,PS71/175,49.3,-1.301,34.162998,,,49.8,,27.491777964288303
-69.0035,0.00071,PS71/175,50.4,-1.188,34.094002,27.58,0.126829,50.9,217458.15231532222,27.431954279782985
-69.0035,0.00071,PS71/175,74.5,-1.468,34.436001,,,75.3,,27.718978449717497
-69.0035,0.00071,PS71/175,75.2,-1.592,34.415001,30.049999,0.04878,76.0,616031.1398113981,27.70586044815741
-69.0035,0.00071,PS71/175,100.2,-1.353,34.462002,30.77,0.165854,101.2,185524.6180375511,27.736541823223888
-69.0035,0.00071,PS71/175,100.6,-1.038,34.491001,,,101.6,,27.748566061205338
-69.0035,0.00071,PS71/175,148.7,0.253,34.606998,32.27,0.214634,150.3,150348.9661470224,27.78117693801846
-69.0035,0.00071,PS71/175,149.8,0.045,34.597,,,151.4,,27.78461842104639
-69.0035,0.00071,PS71/175,199.4,0.688,34.653999,32.18,0.253659,201.5,126863.22976909945,27.793560887697595
-69.0035,0.00071,PS71/175,200.2,0.664,34.651001,,,202.3,,27.79265413270673
-69.0035,0.00071,PS71/175,249.7,0.756,34.664001,32.09,0.263415,252.4,121822.97894956628,27.79763394480051
-69.0035,0.00071,PS71/175,299.9,0.762,34.672001,32.07,0.321951,303.2,99611.4315532488,27.803830028478387
-69.0035,0.00071,PS71/175,300.9,0.753,34.674999,,,304.2,,27.806816536406586
-69.0035,0.00071,PS71/175,399.7,0.744,34.681,32.110001,0.302439,404.2,106170.17315888492,27.812496180755716
-69.0035,0.00071,PS71/175,400.6,0.718,34.682999,,,405.1,,27.815749208609077
-69.0035,0.00071,PS71/175,499.2,0.707,34.686001,32.009998,0.321951,504.9,99425.06157769352,27.81901760551932
-68.0001,359.99951,PS71/167,6.4,-0.724,34.029999,,,6.5,,27.362079346149585
-68.0001,359.99951,PS71/167,8.5,-0.729,34.027,25.92,0.087805,8.6,295199.5900005695,27.359810100774894
-68.0001,359.99951,PS71/167,24.5,-0.73,34.029999,,,24.7,,27.362235229133603
-68.0001,359.99951,PS71/167,25.3,-0.731,34.028,25.940001,0.068293,25.6,379833.965413732,27.36067272681703
-68.0001,359.99951,PS71/167,37.9,-0.804,34.062,,,38.3,,27.39130265654626
-68.0001,359.99951,PS71/167,38.1,-0.736,34.030998,26.200001,0.136585,38.5,191821.94970165097,27.363438352501362
-68.0001,359.99951,PS71/167,38.2,-0.801,34.056999,,,38.6,,27.38713725641219
-68.0001,359.99951,PS71/167,38.5,-0.847,34.075001,,,38.9,,27.40355935151638
-68.0001,359.99951,PS71/167,38.6,-0.8056666666666668,34.06166699999999,,,39.0,,27.391106614127466
-68.0001,359.99951,PS71/167,38.8,-0.8066666666666668,34.06066633333333,,,39.2,,27.390339168727905
-68.0001,359.99951,PS71/167,39.0,-0.822,34.067001,,,39.4,,27.396086032948688
-68.0001,359.99951,PS71/167,39.1,-0.796,34.058998,,,39.5,,27.388558958606836
-68.0001,359.99951,PS71/167,39.3,-0.806,34.062000499999996,,,39.7,,27.391395766396045
-68.0001,359.99951,PS71/167,39.5,-0.842,34.075001,,,39.9,,27.403367480517545
-68.0001,359.99951,PS71/167,39.6,-0.742,34.033001,,,40.0,,27.365319095272298
-68.0001,359.99951,PS71/167,39.8,-0.801,34.060001,,,40.2,,27.389581212929215
-68.0001,359.99951,PS71/167,40.0,-0.886,34.096001,,,40.4,,27.422121294802082
-68.0001,359.99951,PS71/167,49.6,-1.597,34.360001,27.879999,0.117073,50.1,238142.00541542456,27.661143394192777
-68.0001,359.99951,PS71/167,74.1,-1.578,34.43,29.27,0.146341,74.9,200012.30003895014,27.717664520832614
-68.0001,359.99951,PS71/167,74.6,-1.565,34.436001,,,75.4,,27.72213755356256
-68.0001,359.99951,PS71/167,99.5,-0.902,34.514999,,,100.5,,27.762686146819306
-68.0001,359.99951,PS71/167,100.2,-0.943,34.505001,30.690001,0.107317,101.2,285975.20430127566,27.75625659194975
-68.0001,359.99951,PS71/167,144.9,0.578,34.650002,32.150002,0.22439,146.4,143277.33856232453,27.79680179096522
-68.0001,359.99951,PS71/167,199.3,0.759,34.672001,32.18,0.214634,201.4,149929.64767930523,27.803701763159097
-68.0001,359.99951,PS71/167,250.0,0.712,34.674999,32.009998,0.204878,252.7,156239.31315221742,27.809358378002344
-68.0001,359.99951,PS71/167,297.5,0.742,34.681999,32.200001,0.214634,300.7,150022.83422011425,27.813221430630847
-68.0001,359.99951,PS71/167,399.1,0.748,34.691002,32.310001,0.273171,403.5,118277.56606667618,27.820356060715312
-68.0001,359.99951,PS71/167,498.9,0.662,34.688999,32.419998,0.321951,504.6,100698.54729446406,27.82431650278113
-67.0007,0.0019,PS71/163,8.8,-0.751,33.971001,26.379999,0.126829,8.9,207996.58595431646,27.315206952169774
-67.0007,0.0019,PS71/163,22.6,-0.752,33.972,26.450001,0.156098,22.8,169444.84234263093,27.3161216518306
-67.0007,0.0019,PS71/163,44.0,-0.865,34.035999,28.65,0.046341,44.4,618243.0245355085,27.372821097013457
-67.0007,0.0019,PS71/163,44.8,-0.807,33.995998,27.25,0.078049,45.3,349139.643044754,27.338151722724433
-67.0007,0.0019,PS71/163,74.1,0.554,34.626999,33.360001,0.087805,74.9,379932.8170377541,27.778916718770915
-67.0007,0.0019,PS71/163,100.9,0.724,34.651001,33.43,0.105854,101.9,315812.3453057985,27.788088015449148
-67.0007,0.0019,PS71/163,170.7,1.031,34.687,33.27,0.156098,172.5,213135.33805686174,27.797881651335956
-67.0007,0.0019,PS71/163,209.7,1.042,34.694,33.23,0.185366,211.9,179266.96373660758,27.803052313532817
-67.0007,0.0019,PS71/163,249.7,0.989,34.695999,33.279999,0.243902,252.4,136448.2415068347,27.808387642888192
-67.0007,0.0019,PS71/163,300.3,0.956,34.698002,33.080002,0.205854,303.5,160696.4256220428,27.812316555217194
-67.0007,0.0019,PS71/163,400.6,0.874,34.700001,33.240002,0.302439,405.0,109906.46708923121,27.81956144188348
-66.5002,359.99774,PS71/161,7.0,,,,,7.1,,
-66.5002,359.99774,PS71/161,9.8,-0.756,33.91,25.65,0.282927,9.9,90659.42805034514,27.265926177653228
-66.5002,359.99774,PS71/161,28.0,-1.168,34.099998,26.389999,0.156098,28.3,169060.4556112186,27.435788515878812
-66.5002,359.99774,PS71/161,40.3,-1.706,34.321999,,,40.7,,27.633376324542724
-66.5002,359.99774,PS71/161,40.4,-1.694,34.316002,,,40.8,,27.628162877988416
-66.5002,359.99774,PS71/161,40.5,-1.7005,34.3215005,,,40.9,,27.63281711546597
-66.5002,359.99774,PS71/161,40.8,-1.721,34.334,,,41.2,,27.643561199134865
-66.5002,359.99774,PS71/161,40.9,-1.661,34.304001,,,41.3,,27.617468031489125
-66.5002,359.99774,PS71/161,41.0,-1.6235,34.29,,,41.4,,27.604995003317526
-66.5002,359.99774,PS71/161,41.2,-1.7026666666666668,34.324,,,41.6,,27.634922716208393
-66.5002,359.99774,PS71/161,41.3,-1.711,34.329499500000004,,,41.7,,27.639629930014507
-66.5002,359.99774,PS71/161,41.4,-1.68,34.313,,,41.8,,27.625338920916192
-66.5002,359.99774,PS71/161,41.6,-1.7106666666666666,34.329333,,,42.0,,27.639490980079017
-66.5002,359.99774,PS71/161,41.7,-1.643,34.298,,,42.1,,27.612081696975565
-66.5002,359.99774,PS71/161,41.8,-1.698,34.325001,,,42.2,,27.635612614124284
-66.5002,359.99774,PS71/161,44.2,-1.736,34.334,29.75,0.165854,44.6,179374.63069928973,27.644054117873566
-66.5002,359.99774,PS71/161,49.5,-1.765,34.347,30.370001,0.156098,50.0,194557.2717139233,27.65553406911863
-66.5002,359.99774,PS71/161,76.6,-0.972,34.432999,31.83,0.185366,77.4,171714.33812025937,27.698918718648883
-66.5002,359.99774,PS71/161,100.0,0.78,34.639999,,,101.0,,27.775726400433086
-66.5002,359.99774,PS71/161,100.5,0.6705,34.624500499999996,34.0,0.17561,101.5,193610.8422071636,27.770166057054894
-66.5002,359.99774,PS71/161,150.3,1.019,34.671001,33.790001,0.234146,151.9,144311.67305868986,27.785766234841503
-66.5002,359.99774,PS71/161,200.0,,,,,202.1,,
-66.5002,359.99774,PS71/161,200.5,1.064,34.688,,,202.6,,27.796776132144714
-66.5002,359.99774,PS71/161,202.8,1.064,34.687,33.34,0.273171,204.9,122048.09441705013,27.795982103603592
-66.5002,359.99774,PS71/161,250.5,1.058,34.695,33.48,0.273171,253.2,122560.59391370241,27.803005966941328
-66.5002,359.99774,PS71/161,299.0,1.015,34.698002,33.25,0.263415,302.2,126226.67653702332,27.808427505729924
-66.5002,359.99774,PS71/161,440.0,0.795,34.694,,,444.9,,27.81994030754049
-66.5002,359.99774,PS71/161,440.1,0.8,34.694,,,445.0,,27.819619806196215
-66.5002,359.99774,PS71/161,440.6,0.793,34.694,,,445.5,,27.820069427196586
-66.5002,359.99774,PS71/161,440.9,0.798,34.694,,,445.8,,27.81974937284076
-66.5002,359.99774,PS71/161,441.0,0.7995000000000001,34.694,,,445.9,,27.81965330841126
-66.5002,359.99774,PS71/161,441.1,0.8,34.694,,,446.0,,27.819621385678374
-66.5002,359.99774,PS71/161,441.5,0.8,34.694,,,446.4,,27.819622017471602
-42.3406,8.99454,PS71/101,3.6,10.987,34.02,14.35,0.35122,3.6,40857.582142247025,26.01924179509615
-42.3406,8.99454,PS71/101,6.1,11.178,34.042999,,,6.1,,26.002750393719452
-42.3406,8.99454,PS71/101,10.6,11.297,34.082001,,,10.7,,26.0113754541278
-42.3406,8.99454,PS71/101,23.5,12.542000000000002,34.5625,,,23.7,,26.147695265570746
-42.3406,8.99454,PS71/101,23.8,11.129,34.043999,,,24.0,,26.012333675365426
-42.3406,8.99454,PS71/101,23.9,11.132,34.044998,,,24.1,,26.012566942529475
-42.3406,8.99454,PS71/101,24.3,12.544,34.562,,,24.5,,26.1469182832177
-42.3406,8.99454,PS71/101,24.4,12.569,34.562,,,24.6,,26.142031026900895
-42.3406,8.99454,PS71/101,24.5,11.0015,34.0599995,13.09,0.234146,24.7,55905.28986188105,26.04761324076094
-42.3406,8.99454,PS71/101,24.7,12.4635,34.5669995,,,24.9,,26.166469132219163
-42.3406,8.99454,PS71/101,24.8,11.855,34.302499499999996,,,25.0,,26.078686762095003
-42.3406,8.99454,PS71/101,25.1,11.144,34.042999,,,25.3,,26.008855222053626
-42.3406,8.99454,PS71/101,25.4,12.569,34.562,,,25.6,,26.142030085891747
-42.3406,8.99454,PS71/101,48.1,10.367,34.221498499999996,11.67,0.2195125,48.5,53163.25949547292,26.284486826071998
-42.3406,8.99454,PS71/101,49.7,11.35,34.545,,,50.1,,26.36006496011396
-42.3406,8.99454,PS71/101,50.7,11.084,34.542,,,51.1,,26.406224069831296
-42.3406,8.99454,PS71/101,51.1,11.414,34.544998,,,51.5,,26.348293653318024
-42.3406,8.99454,PS71/101,74.9,10.706,34.66,,,75.5,,26.56543752635116
-42.3406,8.99454,PS71/101,75.5,9.14,34.264,11.96,0.102439,76.1,116752.40875057351,26.522002757017617
-42.3406,8.99454,PS71/101,77.0,10.214,34.548,,,77.6,,26.564492570862512
-42.3406,8.99454,PS71/101,77.4,10.183,34.544998,,,78.0,,26.567491962656277
-42.3406,8.99454,PS71/101,98.3,9.388,34.452999,12.51,0.312195,99.1,40071.10940277711,26.629181363264024
-42.3406,8.99454,PS71/101,100.2,9.485,34.504002,,,101.0,,26.653007398540467
-42.3406,8.99454,PS71/101,101.2,9.527,34.516998,,,102.0,,26.65620937122003
-42.3406,8.99454,PS71/101,102.4,9.591,34.532001,,,103.2,,26.657310045814256
-42.3406,8.99454,PS71/101,103.4,9.547,34.521999,,,104.2,,26.656803988109914
-42.3406,8.99454,PS71/101,103.7,9.537,34.52,,,104.5,,26.65689945144959
-42.3406,8.99454,PS71/101,149.4,8.93,34.487999,,,150.6,,26.730291595705467
-42.3406,8.99454,PS71/101,149.6,7.953,34.278999,,,150.8,,26.716645669512445
-42.3406,8.99454,PS71/101,199.1,7.535,34.262001,17.120001,0.263415,200.8,64992.506121519276,26.76420474278234
-42.3406,8.99454,PS71/101,199.6,7.971,34.354,,,201.3,,26.772781908522347
-42.3406,8.99454,PS71/101,200.0,,,,,201.7,,
-42.3406,8.99454,PS71/101,200.1,7.968,34.353001,,,201.8,,26.772444960731264
-42.3406,8.99454,PS71/101,200.3,7.943,34.348,,,202.0,,26.772228715843994
-42.3406,8.99454,PS71/101,200.5,7.948,34.349500500000005,,,202.2,,26.77266469496999
-42.3406,8.99454,PS71/101,200.7,7.352,34.272999,,,202.4,,26.798852074829938
-42.3406,8.99454,PS71/101,203.0,7.333,34.272999,,,204.7,,26.80153687379834
-42.3406,8.99454,PS71/101,250.8,7.091,34.272999,18.299999,0.370732,252.9,49361.80043805228,26.835420495690414
-42.3406,8.99454,PS71/101,300.5,6.705,34.266998,19.5,0.380488,303.1,51249.973717962195,26.883376771481153
-42.3406,8.99454,PS71/101,401.0,6.952,34.449001,24.93,0.35122,404.6,70981.15141506748,26.993147480000744
-42.3406,8.99454,PS71/101,499.8,5.541,34.327999,,,504.4,,27.080400848664794
-42.3406,8.99454,PS71/101,499.9,5.551,34.328999,,,504.5,,27.07997933719139
-42.3406,8.99454,PS71/101,500.0,5.551,34.328999,,,504.6,,27.0799795534233
